timestamps,TP9,AF7,AF8,TP10,Right AUX
1739045407.203,-10.254,-145.996,-38.086,31.250,0.000
1739045407.206,7.812,158.691,24.902,-27.344,0.000
1739045407.210,-0.977,58.594,-22.949,2.930,0.000
1739045407.214,-48.828,-224.609,-92.773,-26.367,0.000
1739045407.218,-23.926,-127.930,-30.273,-25.879,0.000
1739045407.222,9.766,176.270,85.449,-5.859,0.000
1739045407.226,0.977,117.676,7.324,19.531,0.000
1739045407.230,-29.785,-486.816,-146.973,37.109,0.000
1739045407.234,-60.059,-346.680,-19.043,-12.695,0.000
1739045407.238,0.488,54.199,58.594,-24.414,0.000
1739045407.242,55.176,-240.234,-117.188,22.949,0.000
1739045407.246,9.766,-653.809,-273.926,-12.695,0.000
1739045407.249,-30.273,-288.574,-61.523,-27.344,0.000
1739045407.253,-24.414,207.520,72.754,10.254,0.000
1739045407.257,-30.762,-50.781,-30.273,0.977,0.000
1739045407.261,-36.133,-191.895,-52.246,-12.207,0.000
1739045407.265,-15.625,80.078,31.250,-43.945,0.000
1739045407.269,-10.742,153.809,26.855,-45.898,0.000
1739045407.273,-49.316,-116.211,-91.797,10.742,0.000
1739045407.277,-56.641,-322.754,-193.848,-20.996,0.000
1739045407.281,-55.664,-127.930,-78.125,-66.895,0.000
1739045407.285,-75.684,-34.180,-14.160,-22.461,0.000
1739045407.289,-86.426,-590.820,-237.305,20.020,0.000
1739045407.292,-83.008,-654.785,-208.984,-31.250,0.000
1739045407.296,-100.586,61.035,51.758,-40.039,0.000
1739045407.300,-57.129,84.473,-21.973,12.695,0.000
1739045407.304,-56.152,-116.699,-54.688,-2.441,0.000
1739045407.308,-111.328,-6.836,4.883,-26.855,0.000
1739045407.312,-66.895,104.492,22.461,-42.969,0.000
1739045407.316,-39.551,-79.590,-79.102,-32.715,0.000
1739045407.320,-52.246,-368.164,-228.516,-47.852,0.000
1739045407.324,-90.820,-200.195,-104.980,-40.527,0.000
1739045407.328,-81.055,15.137,-29.297,8.301,0.000
1739045407.331,-66.895,-334.473,-275.879,3.418,0.000
1739045407.335,-119.629,-796.387,-380.371,-6.836,0.000
1739045407.339,-75.684,-395.996,-117.676,-24.902,0.000
1739045407.343,-5.371,49.805,-40.039,-72.754,0.000
1739045407.347,-61.523,-247.559,-183.594,-65.918,0.000
1739045407.351,-56.152,-370.117,-225.098,-31.738,0.000
1739045407.355,-30.273,-166.016,-113.770,11.719,0.000
1739045407.359,-122.070,-50.293,-49.805,-3.906,0.000
1739045407.363,-127.930,-189.941,-92.773,-25.391,0.000
1739045407.367,-80.078,-220.215,-86.426,-21.484,0.000
1739045407.371,-60.547,-213.867,-110.840,2.930,0.000
1739045407.375,-75.684,-170.410,-116.211,14.160,0.000
1739045407.378,-130.859,-450.195,-184.082,-38.574,0.000
1739045407.382,-133.789,-606.934,-221.191,-31.250,0.000
1739045407.386,-111.328,-180.664,-77.637,-46.387,0.000
1739045407.390,-85.449,-11.719,-69.336,-59.570,0.000
1739045407.394,-68.359,-325.195,-229.004,-21.484,0.000
1739045407.398,-95.215,-260.254,-145.020,-48.340,0.000
1739045407.402,-98.145,124.512,-34.668,-78.125,0.000
1739045407.406,-92.285,17.090,-132.812,-58.105,0.000
1739045407.410,-62.012,-136.230,-208.008,-53.223,0.000
1739045407.414,-26.367,18.555,-116.699,-54.199,0.000
1739045407.417,-74.707,153.809,-59.570,-35.156,0.000
1739045407.421,-134.277,-8.301,-159.180,-0.488,0.000
1739045407.425,-59.082,-314.453,-295.410,-17.090,0.000
1739045407.429,-22.949,-234.863,-209.473,-27.832,0.000
1739045407.433,-78.125,96.191,-28.320,-27.832,0.000
1739045407.437,-103.027,-196.289,-213.867,-43.457,0.000
1739045407.441,-111.328,-508.301,-337.402,-51.270,0.000
1739045407.445,-133.789,-82.520,-38.086,-57.129,0.000
1739045407.449,-115.234,197.754,47.852,-29.785,0.000
1739045407.453,-47.852,-304.688,-199.707,5.371,0.000
1739045407.457,-6.836,-702.148,-284.180,7.812,0.000
1739045407.460,-20.020,-68.848,0.000,-32.227,0.000
1739045407.464,-46.875,-61.035,-129.883,-94.238,0.000
1739045407.468,-32.715,-305.176,-256.348,-130.371,0.000
1739045407.472,-13.184,-319.336,-258.301,-101.562,0.000
1739045407.476,-1.953,-220.215,-222.656,-77.637,0.000
1739045407.480,41.504,97.656,-115.234,-69.824,0.000
1739045407.484,71.777,-455.078,-356.445,-29.785,0.000
1739045407.488,49.805,-657.227,-364.746,-42.480,0.000
1739045407.492,28.809,61.523,-125.488,-89.844,0.000
1739045407.496,-13.184,6.836,-211.426,-31.250,0.000
1739045407.500,-33.691,-419.922,-311.035,-16.113,0.000
1739045407.503,17.090,-295.410,-250.977,-100.098,0.000
1739045407.507,49.316,82.520,-146.484,-111.816,0.000
1739045407.511,23.926,-77.148,-229.004,-81.543,0.000
1739045407.515,40.039,-387.207,-316.895,-46.875,0.000
1739045407.519,59.082,-387.207,-300.781,-24.902,0.000
1739045407.523,63.965,-181.641,-189.453,-18.555,0.000
1739045407.527,81.055,-204.102,-251.465,-13.184,0.000
1739045407.531,42.969,-724.609,-391.113,-31.250,0.000
1739045407.535,66.406,-366.699,-105.957,-66.895,0.000
1739045407.539,81.055,169.922,-9.766,-55.664,0.000
1739045407.542,42.480,-235.840,-199.219,-24.414,0.000
1739045407.546,13.672,-360.352,-215.820,-21.973,0.000
1739045407.550,-20.508,69.824,-6.348,-32.227,0.000
1739045407.554,0.488,97.168,-79.590,-44.922,0.000
1739045407.558,33.691,-385.742,-254.395,-51.758,0.000
1739045407.562,2.930,-526.855,-239.258,-39.551,0.000
1739045407.566,-8.301,-280.762,-225.586,-47.363,0.000
1739045407.570,1.465,-254.395,-227.539,-71.289,0.000
1739045407.574,-26.367,-654.785,-391.602,-53.223,0.000
1739045407.578,-57.129,-704.590,-362.793,-79.590,0.000
1739045407.582,-83.008,-61.035,-124.512,-55.176,0.000
1739045407.585,-69.824,-96.191,-220.703,-1.953,0.000
1739045407.589,-89.355,-291.992,-261.719,-85.938,0.000
1739045407.593,-67.383,-122.559,-183.105,-100.586,0.000
1739045407.597,-60.059,6.836,-173.340,-55.664,0.000
1739045407.601,-82.520,-173.828,-280.762,-38.574,0.000
1739045407.605,-64.453,-297.363,-311.035,-44.922,0.000
1739045407.609,-77.637,-148.926,-250.488,-56.152,0.000
1739045407.613,-82.520,-248.047,-297.852,-45.410,0.000
1739045407.617,-70.801,-467.773,-405.273,-48.828,0.000
1739045407.621,-54.688,-782.227,-471.680,-31.250,0.000
1739045407.624,-50.781,-417.969,-253.418,-54.199,0.000
1739045407.628,-36.621,68.359,-197.754,-25.879,0.000
1739045407.632,-64.941,-215.820,-296.387,9.277,0.000
1739045407.636,-107.422,-249.023,-280.273,-39.062,0.000
1739045407.640,-52.734,43.945,-201.172,-61.523,0.000
1739045407.644,-54.199,62.988,-194.824,-58.105,0.000
1739045407.648,-67.383,-193.848,-269.531,-35.645,0.000
1739045407.652,-52.734,-336.914,-272.949,6.836,0.000
1739045407.656,-58.105,-141.113,-232.422,12.207,0.000
1739045407.660,-40.039,-100.098,-259.277,-33.203,0.000
1739045407.664,-67.383,-611.816,-417.480,-3.418,0.000
1739045407.667,-102.051,-682.129,-392.578,-57.129,0.000
1739045407.671,-104.980,23.926,-170.898,-71.289,0.000
1739045407.675,-61.523,72.266,-207.031,19.531,0.000
1739045407.679,-36.133,-155.762,-300.781,-92.773,0.000
1739045407.683,-79.590,-163.574,-312.988,-137.207,0.000
1739045407.687,-69.824,79.102,-220.703,-62.012,0.000
1739045407.691,-72.266,29.297,-285.645,-64.941,0.000
1739045407.695,-99.609,-159.180,-336.426,-68.359,0.000
1739045407.699,-94.238,9.766,-243.652,-49.316,0.000
1739045407.703,-64.453,129.883,-241.699,-25.879,0.000
1739045407.707,-77.148,-167.480,-381.836,2.441,0.000
1739045407.710,-124.023,-646.973,-414.062,27.344,0.000
1739045407.714,-131.836,-216.309,-209.473,-16.113,0.000
1739045407.718,-142.578,277.832,-165.527,-47.363,0.000
1739045407.722,-140.625,-21.973,-291.992,-8.301,0.000
1739045407.726,-143.066,-126.953,-313.965,23.926,0.000
1739045407.730,-132.324,151.367,-219.238,5.371,0.000
1739045407.734,-121.094,202.637,-245.605,-35.645,0.000
1739045407.738,-130.371,-45.410,-311.035,-48.828,0.000
1739045407.742,-88.379,-250.000,-374.023,-53.223,0.000
1739045407.746,-66.895,-223.633,-413.086,-35.156,0.000
1739045407.750,-59.570,-156.738,-418.457,1.953,0.000
1739045407.753,-47.363,-362.305,-460.449,8.789,0.000
1739045407.757,-1.953,-295.898,-409.668,-2.930,0.000
1739045407.761,41.504,126.953,-321.289,-8.301,0.000
1739045407.765,-9.766,208.008,-346.191,10.254,0.000
1739045407.769,-65.430,-462.891,-548.340,48.340,0.000
1739045407.773,-52.734,-655.273,-538.086,51.758,0.000
1739045407.777,-19.043,-30.762,-377.930,16.602,0.000
1739045407.781,-41.016,-55.176,-408.691,24.902,0.000
1739045407.785,-45.898,-222.168,-429.688,25.879,0.000
1739045407.789,-33.691,-111.328,-376.465,-6.836,0.000
1739045407.793,-40.527,-1.953,-343.262,-27.832,0.000
1739045407.796,-24.902,-230.469,-423.340,-27.344,0.000
1739045407.800,9.766,-667.480,-533.691,-4.883,0.000
1739045407.804,21.973,-592.773,-470.215,50.293,0.000
1739045407.808,-18.066,-286.621,-350.586,119.141,0.000
1739045407.812,-47.363,-427.246,-440.918,67.383,0.000
1739045407.816,-15.625,-560.547,-494.629,-16.602,0.000
1739045407.820,14.160,-171.875,-279.297,-93.750,0.000
1739045407.824,23.438,13.184,-229.980,-128.418,0.000
1739045407.828,21.484,-460.938,-400.879,-41.016,0.000
1739045407.832,25.879,-776.367,-446.289,40.527,0.000
1739045407.836,13.184,-201.660,-241.211,-10.254,0.000
1739045407.839,10.742,-254.395,-315.430,-25.391,0.000
1739045407.843,0.977,-454.590,-331.055,-3.418,0.000
1739045407.847,25.391,-417.480,-293.945,14.160,0.000
1739045407.851,63.965,-223.633,-203.125,-11.719,0.000
1739045407.855,65.430,62.988,-129.883,-63.477,0.000
1739045407.859,20.996,-512.695,-390.137,-13.184,0.000
1739045407.863,-13.184,-786.621,-375.000,0.977,0.000
1739045407.867,20.020,-26.855,-37.109,36.133,0.000
1739045407.871,20.996,54.688,-96.680,92.285,0.000
1739045407.875,-20.020,-160.645,-161.133,31.250,0.000
1739045407.879,-42.480,-25.391,-72.754,-29.297,0.000
1739045407.882,-20.508,115.234,-31.738,-83.496,0.000
1739045407.886,14.160,-5.859,-111.328,-66.895,0.000
1739045407.890,29.297,-146.973,-192.383,56.152,0.000
1739045407.894,44.434,-219.727,-207.520,79.590,0.000
1739045407.898,41.016,-138.184,-162.598,-42.969,0.000
1739045407.902,38.086,-170.898,-247.559,-80.566,0.000
1739045407.906,36.133,-651.367,-396.973,-1.465,0.000
1739045407.910,68.848,-273.438,-151.855,-15.137,0.000
1739045407.914,90.820,147.461,-113.281,-53.223,0.000
1739045407.918,13.672,-129.395,-179.199,-3.418,0.000
1739045407.922,-10.254,-313.477,-242.188,10.742,0.000
1739045407.925,42.969,-118.164,-151.367,11.230,0.000
1739045407.929,93.262,49.316,-37.598,48.340,0.000
1739045407.933,80.078,-174.316,-126.465,26.855,0.000
1739045407.937,22.949,-183.105,-67.383,6.836,0.000
1739045407.941,29.297,-138.672,0.977,13.672,0.000
1739045407.945,20.996,-90.820,48.340,24.902,0.000
1739045407.949,0.000,-454.102,-70.801,57.617,0.000
1739045407.953,28.320,-508.301,-30.273,78.125,0.000
1739045407.957,42.480,282.715,248.535,33.203,0.000
1739045407.960,71.289,294.922,196.777,-7.324,0.000
1739045407.964,88.379,115.723,176.758,-0.488,0.000
1739045407.968,49.316,250.488,231.445,-67.871,0.000
1739045407.972,24.902,375.488,238.281,-50.781,0.000
1739045407.976,22.461,235.840,179.199,-28.809,0.000
1739045407.980,20.020,45.898,144.043,-39.551,0.000
1739045407.984,-4.395,5.371,141.113,-17.578,0.000
1739045407.988,-16.602,-7.324,112.305,-1.465,0.000
1739045407.992,0.000,-139.160,8.301,4.395,0.000
1739045407.996,24.414,-515.625,-99.609,8.301,0.000
1739045408.000,-43.945,-145.996,57.617,-17.090,0.000
1739045408.003,-114.746,302.734,145.996,-89.844,0.000
1739045408.007,-75.684,62.012,23.438,-96.191,0.000
1739045408.011,-61.035,38.086,11.230,-82.031,0.000
1739045408.015,-45.410,310.547,99.609,-53.711,0.000
1739045408.019,2.930,314.941,62.012,-33.691,0.000
1739045408.023,-20.508,65.918,-25.879,-37.598,0.000
1739045408.027,-66.895,-151.367,-86.914,-1.953,0.000
1739045408.031,-64.941,-26.367,-44.922,5.371,0.000
1739045408.035,-77.148,75.195,-37.598,0.488,0.000
1739045408.039,-40.527,-434.082,-240.234,-7.812,0.000
1739045408.043,12.207,-588.379,-249.023,0.000,0.000
1739045408.046,-23.926,58.105,17.090,-26.367,0.000
1739045408.050,-52.734,191.406,1.953,-32.715,0.000
1739045408.054,-2.441,-5.859,-103.516,-15.625,0.000
1739045408.058,26.367,104.004,-26.367,3.906,0.000
1739045408.062,-31.250,246.094,19.531,-11.719,0.000
1739045408.066,-65.918,48.340,-74.219,-28.320,0.000
1739045408.070,-16.113,-175.293,-138.672,-41.992,0.000
1739045408.074,-13.672,-4.883,-35.645,-58.594,0.000
1739045408.078,-31.738,87.891,-22.461,-8.789,0.000
1739045408.082,26.367,-231.934,-221.680,34.180,0.000
1739045408.086,74.707,-670.410,-285.645,36.621,0.000
1739045408.089,28.320,-317.871,-55.176,-49.316,0.000
1739045408.093,-12.207,185.547,50.293,-63.477,0.000
1739045408.097,-7.324,-161.621,-167.969,28.320,0.000
1739045408.101,-25.391,-386.719,-259.766,-32.227,0.000
1739045408.105,32.715,-166.016,-97.656,-105.469,0.000
1739045408.109,89.355,-22.949,-66.895,-60.059,0.000
1739045408.113,67.383,-305.176,-138.672,-58.105,0.000
1739045408.117,-23.438,-390.137,-142.578,-53.223,0.000
1739045408.121,-86.426,-152.344,-114.258,-51.270,0.000
1739045408.125,-22.949,-120.117,-105.957,-50.293,0.000
1739045408.129,-16.113,-327.148,-181.641,-11.230,0.000
1739045408.132,-38.086,-394.043,-161.621,-19.531,0.000
1739045408.136,-23.926,-29.785,-2.441,-39.551,0.000
1739045408.140,3.418,49.805,-49.805,-67.383,0.000
1739045408.144,-5.859,-544.922,-333.496,-68.359,0.000
1739045408.148,-44.434,-658.691,-307.129,-49.316,0.000
1739045408.152,-60.547,14.648,-35.156,-77.637,0.000
1739045408.156,-67.383,-41.016,-116.699,-75.684,0.000
1739045408.160,-78.125,-210.938,-218.750,-49.316,0.000
1739045408.164,-77.148,-185.547,-206.543,-83.008,0.000
1739045408.168,-82.031,-102.051,-174.316,-84.961,0.000
1739045408.171,-68.848,-90.332,-205.078,-2.441,0.000
1739045408.175,-65.918,-381.836,-328.613,-20.996,0.000
1739045408.179,-53.223,-315.918,-267.578,-125.977,0.000
1739045408.183,-51.270,69.336,-114.258,-152.344,0.000
1739045408.187,-41.992,-158.691,-282.715,-95.215,0.000
1739045408.191,-85.449,-677.246,-389.648,-63.965,0.000
1739045408.195,-169.922,-286.621,-122.070,-48.340,0.000
1739045408.199,-151.855,-3.418,-95.703,-33.691,0.000
1739045408.203,-143.066,-220.215,-105.957,-61.035,0.000
1739045408.207,-136.230,-165.527,-51.270,-56.152,0.000
1739045408.211,-112.793,55.176,-16.602,-34.668,0.000
1739045408.214,-98.145,-142.090,-125.000,-20.996,0.000
1739045408.218,-89.355,-315.918,-204.102,-29.785,0.000
1739045408.222,-78.613,-289.551,-209.961,-23.926,0.000
1739045408.226,-76.172,-258.789,-192.871,22.461,0.000
1739045408.230,-71.289,-149.902,-164.551,31.738,0.000
1739045408.234,-46.875,-563.477,-344.727,-25.879,0.000
1739045408.238,-15.625,-640.137,-291.504,-93.750,0.000
1739045408.242,-4.883,64.941,-68.848,-127.441,0.000
1739045408.246,-15.625,15.625,-206.055,-68.359,0.000
1739045408.250,4.883,-206.543,-286.133,-81.543,0.000
1739045408.254,12.695,-129.883,-257.324,-101.074,0.000
1739045408.257,-73.730,-46.875,-258.789,-70.312,0.000
1739045408.261,-94.727,-191.895,-319.824,-67.383,0.000
1739045408.265,-58.105,-360.352,-370.605,-54.688,0.000
1739045408.269,-52.734,-431.152,-373.047,-44.922,0.000
1739045408.273,-21.484,-295.410,-274.414,-25.879,0.000
1739045408.277,-22.949,-346.680,-351.074,12.695,0.000
1739045408.281,-29.297,-797.852,-472.168,11.230,0.000
1739045408.285,-52.246,-553.223,-271.484,-22.461,0.000
1739045408.289,-60.059,-219.727,-229.980,-38.086,0.000
1739045408.293,-34.668,-341.797,-272.461,-29.785,0.000
1739045408.297,-42.969,-332.031,-251.465,-39.551,0.000
1739045408.300,-17.090,-68.848,-198.242,-99.609,0.000
1739045408.304,62.988,-56.152,-239.258,-101.074,0.000
1739045408.308,20.020,-349.609,-314.941,-81.543,0.000
1739045408.312,-49.805,-388.672,-312.988,-102.539,0.000
1739045408.316,-15.625,-339.844,-339.844,-76.172,0.000
1739045408.320,-16.113,-344.238,-293.945,-98.145,0.000
1739045408.324,-38.086,-655.273,-415.527,-100.098,0.000
1739045408.328,-60.059,-716.309,-409.668,-90.820,0.000
1739045408.332,-60.547,-37.109,-146.484,-48.340,0.000
1739045408.336,-84.473,-32.715,-204.590,-11.230,0.000
1739045408.339,-129.883,-224.609,-238.770,-69.336,0.000
1739045408.343,-115.723,-166.504,-174.805,-75.195,0.000
1739045408.347,-98.145,-115.723,-167.969,-72.754,0.000
1739045408.351,-39.062,-121.094,-130.371,-90.332,0.000
1739045408.355,11.719,-179.199,-116.699,-63.965,0.000
1739045408.359,-68.848,-48.828,-49.316,-29.785,0.000
1739045408.363,-104.980,-183.594,-153.809,2.441,0.000
1739045408.367,-55.176,-433.105,-298.828,45.410,0.000
1739045408.371,-41.504,-702.148,-314.941,-17.578,0.000
1739045408.375,-33.203,-336.914,-71.777,-108.887,0.000
1739045408.379,-12.207,134.766,7.812,-57.129,0.000
1739045408.382,8.789,-128.418,-129.883,-32.227,0.000
1739045408.386,-22.461,-215.332,-128.418,-62.988,0.000
1739045408.390,-44.922,42.969,-17.578,-92.285,0.000
1739045408.394,3.906,130.371,-34.668,-86.426,0.000
1739045408.398,21.484,-289.551,-189.453,-65.430,0.000
1739045408.402,16.602,-514.160,-245.605,-69.336,0.000
1739045408.406,11.230,-177.246,-151.855,-43.945,0.000
1739045408.410,9.766,-170.410,-230.957,-26.367,0.000
1739045408.414,34.668,-428.223,-280.762,-35.645,0.000
1739045408.418,-17.090,-216.797,-89.355,-45.898,0.000
1739045408.421,-48.828,179.688,-11.719,-34.668,0.000
1739045408.425,-10.742,211.426,-70.312,-25.879,0.000
1739045408.429,19.043,-446.777,-308.105,-0.977,0.000
1739045408.433,52.246,-552.246,-253.418,-1.953,0.000
1739045408.437,49.316,199.219,5.371,-22.949,0.000
1739045408.441,29.297,104.004,-108.887,-17.090,0.000
1739045408.445,44.922,-90.820,-158.203,21.973,0.000
1739045408.449,47.363,99.609,-41.992,16.113,0.000
1739045408.453,46.875,199.707,-31.738,-33.203,0.000
1739045408.457,66.406,-112.793,-231.934,-21.973,0.000
1739045408.461,48.340,-591.797,-302.734,-17.090,0.000
1739045408.464,39.062,-307.129,-111.328,-22.461,0.000
1739045408.468,55.664,126.465,-23.926,-32.227,0.000
1739045408.472,39.062,10.742,-104.492,-28.320,0.000
1739045408.476,6.348,-21.973,-127.930,4.883,0.000
1739045408.480,-7.324,209.961,17.090,-7.324,0.000
1739045408.484,13.672,328.125,20.020,-24.902,0.000
1739045408.488,13.672,-8.789,-69.336,47.852,0.000
1739045408.492,14.160,-148.438,-92.285,33.691,0.000
1739045408.496,52.734,10.254,-93.262,-32.227,0.000
1739045408.500,48.340,62.012,-133.301,10.742,0.000
1739045408.504,18.555,-263.672,-222.656,20.020,0.000
1739045408.507,-6.836,-401.855,-252.441,-58.594,0.000
1739045408.511,0.977,72.754,-185.059,-76.660,0.000
1739045408.515,-2.441,80.566,-283.203,-34.668,0.000
1739045408.519,24.414,-367.188,-416.992,18.555,0.000
1739045408.523,19.531,-369.141,-356.934,36.133,0.000
1739045408.527,-10.742,-219.727,-388.672,-41.504,0.000
1739045408.531,-0.977,-321.289,-462.891,-71.777,0.000
1739045408.535,-42.969,-323.242,-438.965,-39.551,0.000
1739045408.539,-16.602,-242.676,-394.531,-29.785,0.000
1739045408.543,40.527,-112.793,-382.812,-53.223,0.000
1739045408.547,-29.297,-270.996,-431.152,-53.711,0.000
1739045408.550,-98.633,-615.234,-513.184,-34.668,0.000
1739045408.554,-125.000,-504.395,-415.039,25.391,0.000
1739045408.558,-113.281,-83.984,-248.047,10.742,0.000
1739045408.562,-85.449,-287.109,-388.184,-77.637,0.000
1739045408.566,-24.902,-737.305,-476.074,-41.992,0.000
1739045408.570,-64.941,-265.625,-213.867,-8.789,0.000
1739045408.574,-84.473,78.125,-201.660,-37.598,0.000
1739045408.578,-38.086,-208.496,-254.395,-46.875,0.000
1739045408.582,-57.129,-192.383,-204.590,-49.805,0.000
1739045408.586,-50.781,-41.016,-209.473,-61.523,0.000
1739045408.590,-73.242,-234.375,-284.180,-36.621,0.000
1739045408.593,-47.852,-353.516,-307.617,-62.012,0.000
1739045408.597,0.977,-327.148,-301.758,-69.336,0.000
1739045408.601,-50.293,-163.086,-232.910,-55.664,0.000
1739045408.605,-144.043,121.582,-134.766,-12.695,0.000
1739045408.609,-144.531,-446.777,-374.023,31.250,0.000
1739045408.613,-143.555,-621.582,-329.102,-25.391,0.000
1739045408.617,-165.527,77.148,-114.258,-75.195,0.000
1739045408.621,-147.461,-111.816,-271.973,-68.848,0.000
1739045408.625,-147.461,-247.070,-238.770,-62.500,0.000
1739045408.629,-126.953,-36.621,-167.480,-63.965,0.000
1739045408.633,-159.668,105.957,-117.188,-69.824,0.000
1739045408.636,-168.945,-6.348,-173.340,-35.645,0.000
1739045408.640,-167.969,-193.848,-268.555,-0.977,0.000
1739045408.644,-191.406,-237.305,-258.789,-5.859,0.000
1739045408.648,-175.781,-230.957,-250.977,-42.480,0.000
1739045408.652,-172.852,-379.883,-387.695,-54.199,0.000
1739045408.656,-185.059,-706.055,-441.895,-37.598,0.000
1739045408.660,-169.922,-310.059,-246.582,-95.703,0.000
1739045408.664,-177.246,36.621,-254.883,-115.723,0.000
1739045408.668,-175.781,-270.996,-357.422,-46.875,0.000
